Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	HCA_C_1 Spectral Count	HCA_C_2 Spectral Count	HCA_C_3 Spectral Count	HCA_I_1 Spectral Count	HCA_I_2 Spectral Count	HCA_I_3 Spectral Count	HCA_K_1 Spectral Count	HCA_K_2 Spectral Count	HCA_M_1 Spectral Count	HCA_M_2 Spectral Count	HIT_C_1 Spectral Count	HIT_C_2 Spectral Count	HIT_C_3 Spectral Count	HIT_I_1 Spectral Count	HIT_I_2 Spectral Count	HIT_I_3 Spectral Count	HIT_K_1 Spectral Count	HIT_K_2 Spectral Count	HIT_K_3 Spectral Count	HIT_M_1 Spectral Count	HIT_M_2 Spectral Count	HIT_M_3 Spectral Count	HCA_C_1 Unique Spectral Count	HCA_C_2 Unique Spectral Count	HCA_C_3 Unique Spectral Count	HCA_I_1 Unique Spectral Count	HCA_I_2 Unique Spectral Count	HCA_I_3 Unique Spectral Count	HCA_K_1 Unique Spectral Count	HCA_K_2 Unique Spectral Count	HCA_M_1 Unique Spectral Count	HCA_M_2 Unique Spectral Count	HIT_C_1 Unique Spectral Count	HIT_C_2 Unique Spectral Count	HIT_C_3 Unique Spectral Count	HIT_I_1 Unique Spectral Count	HIT_I_2 Unique Spectral Count	HIT_I_3 Unique Spectral Count	HIT_K_1 Unique Spectral Count	HIT_K_2 Unique Spectral Count	HIT_K_3 Unique Spectral Count	HIT_M_1 Unique Spectral Count	HIT_M_2 Unique Spectral Count	HIT_M_3 Unique Spectral Count	HCA_C_1 Total Spectral Count	HCA_C_2 Total Spectral Count	HCA_C_3 Total Spectral Count	HCA_I_1 Total Spectral Count	HCA_I_2 Total Spectral Count	HCA_I_3 Total Spectral Count	HCA_K_1 Total Spectral Count	HCA_K_2 Total Spectral Count	HCA_M_1 Total Spectral Count	HCA_M_2 Total Spectral Count	HIT_C_1 Total Spectral Count	HIT_C_2 Total Spectral Count	HIT_C_3 Total Spectral Count	HIT_I_1 Total Spectral Count	HIT_I_2 Total Spectral Count	HIT_I_3 Total Spectral Count	HIT_K_1 Total Spectral Count	HIT_K_2 Total Spectral Count	HIT_K_3 Total Spectral Count	HIT_M_1 Total Spectral Count	HIT_M_2 Total Spectral Count	HIT_M_3 Total Spectral Count	HCA_C_1 Intensity	HCA_C_2 Intensity	HCA_C_3 Intensity	HCA_I_1 Intensity	HCA_I_2 Intensity	HCA_I_3 Intensity	HCA_K_1 Intensity	HCA_K_2 Intensity	HCA_M_1 Intensity	HCA_M_2 Intensity	HIT_C_1 Intensity	HIT_C_2 Intensity	HIT_C_3 Intensity	HIT_I_1 Intensity	HIT_I_2 Intensity	HIT_I_3 Intensity	HIT_K_1 Intensity	HIT_K_2 Intensity	HIT_K_3 Intensity	HIT_M_1 Intensity	HIT_M_2 Intensity	HIT_M_3 Intensity	HCA_C_1 MaxLFQ Intensity	HCA_C_2 MaxLFQ Intensity	HCA_C_3 MaxLFQ Intensity	HCA_I_1 MaxLFQ Intensity	HCA_I_2 MaxLFQ Intensity	HCA_I_3 MaxLFQ Intensity	HCA_K_1 MaxLFQ Intensity	HCA_K_2 MaxLFQ Intensity	HCA_M_1 MaxLFQ Intensity	HCA_M_2 MaxLFQ Intensity	HIT_C_1 MaxLFQ Intensity	HIT_C_2 MaxLFQ Intensity	HIT_C_3 MaxLFQ Intensity	HIT_I_1 MaxLFQ Intensity	HIT_I_2 MaxLFQ Intensity	HIT_I_3 MaxLFQ Intensity	HIT_K_1 MaxLFQ Intensity	HIT_K_2 MaxLFQ Intensity	HIT_K_3 MaxLFQ Intensity	HIT_M_1 MaxLFQ Intensity	HIT_M_2 MaxLFQ Intensity	HIT_M_3 MaxLFQ Intensity	Indistinguishable Proteins
P48739|PIPNB_HUMAN	P48739	PIPNB_HUMAN	PITPNB	271	Homo sapiens	1:Experimental evidence at protein level	Phosphatidylinositol transfer protein beta isoform	1.0	0.999	19	289	252	289	5	0	0	2	19	1	6	6	4	2	29	21	20	28	31	33	11	15	23	20	8	5	3	0	0	0	11	1	5	5	3	0	22	18	20	27	30	29	11	14	22	19	8	4	5	0	0	2	19	1	6	6	4	2	29	21	20	28	31	33	11	15	23	20	8	5	133509.12	79873.58	48472.516	31243.09	507044.8	159025.42	94183.26	180686.55	84097.695	63587.016	675340.2	649211.25	578815.56	833369.75	778936.06	840599.75	220312.53	425047.16	473059.56	405690.03	143402.67	198838.02	42977.906	30927.777	35550.45	0.0	87411.11	57357.5	62060.926	77888.266	119490.89	93555.7	108939.734	94233.91	80097.93	116193.96	100379.13	81819.98	104418.77	56937.957	55988.24	62961.56	63457.32	83757.125	
P49006|MRP_HUMAN	P49006	MRP_HUMAN	MARCKSL1	195	Homo sapiens	1:Experimental evidence at protein level	MARCKS-related protein	1.0	0.999	6	159	159	159	14	4	4	18	8	14	0	7	5	4	5	4	4	4	5	2	25	5	1	2	5	19	14	4	4	18	8	14	0	7	5	4	5	4	4	4	5	2	25	5	1	2	5	19	14	4	4	18	8	14	0	7	5	4	5	4	4	4	5	2	25	5	1	2	5	19	443321.75	469168.38	299569.2	854869.4	426677.6	598209.0	0.0	232580.45	204649.77	202009.1	263526.2	177614.22	206584.31	330569.78	331546.47	96919.99	655196.06	126409.78	42321.18	91668.09	214014.12	287986.34	170732.77	201278.92	162637.77	292007.3	229830.55	274396.7	0.0	122821.516	127290.34	120523.52	138027.1	128711.94	120868.99	201630.27	209680.98	81716.05	206622.52	93368.0	35598.023	70421.12	148739.69	117782.016	
P49023|PAXI_HUMAN	P49023	PAXI_HUMAN	PXN	591	Homo sapiens	1:Experimental evidence at protein level	Paxillin	1.0	0.999	9	112	112	112	10	8	3	0	9	2	1	6	3	3	7	9	5	3	10	6	1	8	10	6	1	1	10	8	3	0	9	2	1	6	3	3	7	9	5	3	10	6	1	8	10	6	1	1	10	8	3	0	9	2	1	6	3	3	7	9	5	3	10	6	1	8	10	6	1	1	66532.88	123528.81	72154.125	0.0	100282.484	54721.164	34319.93	67487.664	59656.516	56600.1	129036.37	151336.66	128771.82	102532.07	129837.555	202781.42	78374.305	216317.22	198290.31	194681.52	57552.71	27518.893	66874.13	117545.24	72546.0	0.0	41066.57	55208.957	0.0	41192.13	44466.523	49606.758	44078.4	41844.7	42987.574	35370.0	35940.418	38544.43	0.0	34119.4	41788.74	31310.406	0.0	0.0	
P49184|DNSL1_HUMAN	P49184	DNSL1_HUMAN	DNASE1L1	302	Homo sapiens	1:Experimental evidence at protein level	Deoxyribonuclease-1-like 1	1.0	0.999	3	41	41	41	0	0	3	0	4	1	0	0	0	0	7	9	6	0	7	3	0	0	1	0	0	0	0	0	3	0	4	1	0	0	0	0	7	9	6	0	7	3	0	0	1	0	0	0	0	0	3	0	4	1	0	0	0	0	7	9	6	0	7	3	0	0	1	0	0	0	49045.14	15625.676	38421.805	0.0	40095.36	38378.984	0.0	0.0	0.0	0.0	65414.312	66301.414	65268.816	14219.786	69622.66	71477.18	0.0	12131.537	11914.854	23372.54	0.0	0.0	36552.004	12997.931	0.0	0.0	33922.152	32556.762	0.0	0.0	0.0	0.0	37221.46	35304.58	36063.387	0.0	36715.785	23921.727	0.0	6590.3457	2741.716	18403.547	0.0	0.0	
P49189|AL9A1_HUMAN	P49189	AL9A1_HUMAN	ALDH9A1	494	Homo sapiens	1:Experimental evidence at protein level	4-trimethylaminobutyraldehyde dehydrogenase	1.0	0.999	17	344	344	344	30	15	22	9	20	24	0	9	11	7	26	21	20	12	22	15	17	13	8	18	13	12	30	15	22	9	20	24	0	9	11	7	26	21	20	12	22	15	17	13	8	18	13	12	30	15	22	9	20	24	0	9	11	7	26	21	20	12	22	15	17	13	8	18	13	12	601407.1	600772.56	500822.03	154456.69	691876.4	596896.6	0.0	228776.03	240516.56	180218.31	641065.0	591150.06	473396.06	345946.28	392379.53	312148.22	218472.34	376699.7	284737.5	340309.12	219940.92	185719.56	90555.875	85887.28	81626.29	71138.31	93583.6	85553.555	0.0	60169.863	71419.76	63979.87	87893.35	81585.414	72454.97	51753.137	55330.02	42789.195	73029.01	50776.395	38843.137	61309.613	68663.625	54876.91	
P49247|RPIA_HUMAN	P49247	RPIA_HUMAN	RPIA	311	Homo sapiens	1:Experimental evidence at protein level	Ribose-5-phosphate isomerase	1.0	0.999	7	83	83	83	2	1	7	2	4	8	0	4	0	0	3	4	10	2	7	8	2	6	7	6	0	0	2	1	7	2	4	8	0	4	0	0	3	4	10	2	7	8	2	6	7	6	0	0	2	1	7	2	4	8	0	4	0	0	3	4	10	2	7	8	2	6	7	6	0	0	95060.59	124569.57	100322.94	38377.113	140076.22	162827.7	0.0	13738.431	0.0	0.0	61815.39	78574.336	91193.56	88795.24	145843.97	217513.14	18543.516	74745.5	72412.99	68989.0	0.0	0.0	30718.787	38649.895	45886.53	0.0	32861.633	46435.605	0.0	0.0	0.0	0.0	18909.932	34319.914	34634.117	43742.566	62445.484	86639.305	0.0	32230.547	28585.03	32199.287	0.0	0.0	
P49321|NASP_HUMAN	P49321	NASP_HUMAN	NASP	788	Homo sapiens	1:Experimental evidence at protein level	Nuclear autoantigenic sperm protein	1.0	0.999	18	224	224	224	5	10	8	1	6	6	17	11	3	6	8	10	8	5	11	7	16	16	28	12	9	21	5	10	8	1	6	6	17	11	3	6	8	10	8	5	11	7	16	16	28	12	9	21	5	10	8	1	6	6	17	11	3	6	8	10	8	5	11	7	16	16	28	12	9	21	194242.1	243799.53	179435.86	67149.07	240516.39	171477.73	369697.7	379385.8	160893.53	178464.1	224939.95	276218.84	239662.45	214223.94	267159.88	334166.84	200622.75	398802.78	683400.2	441987.88	294618.84	314368.72	61694.168	74284.21	67797.34	0.0	69371.125	56439.8	132459.36	131345.78	101340.28	112381.33	72173.445	84508.625	95103.695	69995.664	69469.664	73570.516	85087.04	97758.48	141004.55	132305.78	118686.34	112744.67	
P49327|FAS_HUMAN	P49327	FAS_HUMAN	FASN	2511	Homo sapiens	1:Experimental evidence at protein level	Fatty acid synthase	1.0	0.999	55	491	491	491	12	3	10	3	22	2	17	44	9	2	24	29	22	40	45	40	4	37	71	24	15	16	12	3	10	3	22	2	17	44	9	2	24	29	22	40	45	40	4	37	71	24	15	16	12	3	10	3	22	2	17	44	9	2	24	29	22	40	45	40	4	37	71	24	15	16	388460.53	370610.94	348744.2	11021.325	828173.6	325698.72	389821.94	1035054.1	221940.22	140574.55	699601.94	909172.0	718781.94	996939.4	965921.0	918363.8	113728.69	656158.9	984874.1	637882.25	247128.6	143576.92	53790.4	47395.797	58455.29	0.0	71188.086	49991.35	84457.26	106085.89	98558.445	65891.46	56465.492	57071.645	55616.652	71915.26	65450.707	63925.516	65926.95	54614.45	64110.363	56251.965	65726.836	82745.05	
P49354|FNTA_HUMAN	P49354	FNTA_HUMAN	FNTA	379	Homo sapiens	1:Experimental evidence at protein level	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	1.0	0.999	12	84	84	84	0	0	2	0	0	0	0	0	4	1	0	0	1	7	13	9	1	14	12	10	9	1	0	0	2	0	0	0	0	0	4	1	0	0	1	7	13	9	1	14	12	10	9	1	0	0	2	0	0	0	0	0	4	1	0	0	1	7	13	9	1	14	12	10	9	1	18599.29	31203.81	45859.4	0.0	21460.373	34163.246	0.0	0.0	44073.605	44503.973	174773.73	73541.47	55843.27	203194.73	313262.25	241118.9	25019.889	293643.12	265866.6	300215.88	73824.19	28823.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55236.777	49317.426	37818.09	109091.41	76558.6	81656.5	0.0	73808.57	79830.68	65648.54	69214.75	0.0	
P49356|FNTB_HUMAN	P49356	FNTB_HUMAN	FNTB	437	Homo sapiens	1:Experimental evidence at protein level	Protein farnesyltransferase subunit beta	0.997	0.999	2	5	5	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10725.435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9918.354	0.0	0.0	95101.54	0.0	0.0	17319.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
P49368|TCPG_HUMAN	P49368	TCPG_HUMAN	CCT3	545	Homo sapiens	1:Experimental evidence at protein level	T-complex protein 1 subunit gamma	1.0	0.999	31	540	540	540	23	9	20	8	24	9	7	29	16	12	17	34	29	32	31	30	25	35	38	54	32	26	23	9	20	8	24	9	7	29	16	12	17	34	29	32	31	30	25	35	38	54	32	26	23	9	20	8	24	9	7	29	16	12	17	34	29	32	31	30	25	35	38	54	32	26	664600.0	464994.78	671424.06	217007.33	973250.3	467212.34	312795.5	1364202.9	504552.0	350359.38	1005834.5	986721.56	929845.75	1114522.2	1067170.8	1144000.8	668885.2	1341372.4	1275700.2	1547137.4	971764.0	993198.9	106396.85	86335.84	112741.555	106590.43	127636.24	82871.99	176196.48	205248.77	141835.3	105407.78	125200.484	131809.6	114789.234	132999.44	120757.06	131107.81	115951.27	151410.88	152105.19	174136.81	149167.12	155384.52	
P49406|RM19_HUMAN	P49406	RM19_HUMAN	MRPL19	292	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein bL19m	0.8691	0.9988	1	2	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18353.822	37159.848	0.0	0.0	1945.5458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
P49407|ARRB1_HUMAN	P49407	ARRB1_HUMAN	ARRB1	418	Homo sapiens	1:Experimental evidence at protein level	Beta-arrestin-1	1.0	0.999	14	64	45	64	0	0	0	0	1	0	1	3	4	0	2	2	0	3	4	7	2	9	9	6	2	9	0	0	0	0	1	0	0	2	4	0	2	2	0	2	3	6	2	6	8	4	1	2	0	0	0	0	1	0	1	3	4	0	2	2	0	3	4	7	2	9	9	6	2	9	5513.2275	18171.959	0.0	0.0	22853.484	22767.086	20263.303	55491.883	51305.44	25438.715	36379.793	57840.098	32243.553	256408.05	403805.53	139742.72	29642.475	216282.7	217849.22	182677.86	55722.652	51336.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56440.062	44590.53	9575.427	31832.033	24378.879	31532.395	48925.72	40781.28	39175.06	144195.75	47586.055	41814.535	39316.574	57643.125	121600.81	
P49411|EFTU_HUMAN	P49411	EFTU_HUMAN	TUFM	455	Homo sapiens	1:Experimental evidence at protein level	Elongation factor Tu, mitochondrial	1.0	0.999	9	57	57	57	2	1	2	0	1	0	0	14	1	0	3	4	6	0	0	1	0	6	6	8	1	1	2	1	2	0	1	0	0	14	1	0	3	4	6	0	0	1	0	6	6	8	1	1	2	1	2	0	1	0	0	14	1	0	3	4	6	0	0	1	0	6	6	8	1	1	62487.316	90228.0	51043.094	0.0	61621.61	50540.246	0.0	270250.97	24906.979	31544.582	135184.2	161472.58	121740.0	56967.293	74566.375	108365.11	0.0	169346.39	198382.03	143255.11	34061.926	21501.559	63122.516	91265.28	51646.14	0.0	27650.393	51344.42	0.0	46967.438	0.0	0.0	45654.29	37762.777	40838.48	17310.846	20170.326	27200.824	0.0	37029.156	34364.043	37677.086	0.0	0.0	
P49419|AL7A1_HUMAN	P49419	AL7A1_HUMAN	ALDH7A1	539	Homo sapiens	1:Experimental evidence at protein level	Alpha-aminoadipic semialdehyde dehydrogenase	1.0	0.999	8	48	48	48	0	0	0	0	0	0	0	4	1	0	2	2	0	5	5	2	2	11	3	6	5	0	0	0	0	0	0	0	0	4	1	0	2	2	0	5	5	2	2	11	3	6	5	0	0	0	0	0	0	0	0	4	1	0	2	2	0	5	5	2	2	11	3	6	5	0	0.0	0.0	0.0	0.0	46629.926	0.0	0.0	67616.45	13515.22	7308.673	101323.35	109180.76	74134.17	97170.05	111219.945	100148.86	11494.527	132326.98	57449.4	94599.85	64889.69	0.0	0.0	0.0	0.0	0.0	30272.025	0.0	0.0	35485.652	0.0	0.0	27868.82	26041.736	18193.37	33471.27	23847.86	24168.701	23804.9	32860.402	30200.92	27203.568	40543.35	0.0	
P49441|INPP_HUMAN	P49441	INPP_HUMAN	INPP1	399	Homo sapiens	1:Experimental evidence at protein level	Inositol polyphosphate 1-phosphatase	1.0	0.999	7	124	124	124	2	6	7	1	3	5	0	2	12	5	9	9	8	4	7	6	7	9	8	3	4	7	2	6	7	1	3	5	0	2	12	5	9	9	8	4	7	6	7	9	8	3	4	7	2	6	7	1	3	5	0	2	12	5	9	9	8	4	7	6	7	9	8	3	4	7	63493.586	60429.688	58382.203	29558.23	121236.68	68914.66	0.0	23533.105	73972.91	71357.59	153812.28	233820.4	150092.53	252843.58	238765.89	256226.69	54157.793	218502.44	212212.16	167094.8	70209.25	66541.48	48318.008	46236.914	44618.035	0.0	75786.74	52977.164	0.0	0.0	56348.637	51817.492	89901.914	96648.17	84296.484	97357.29	86808.875	92359.016	37431.67	75411.19	62138.883	64214.92	53972.13	51142.688	
P49458|SRP09_HUMAN	P49458	SRP09_HUMAN	SRP9	86	Homo sapiens	1:Experimental evidence at protein level	Signal recognition particle 9 kDa protein	1.0	0.999	3	84	84	84	4	5	3	5	5	4	0	3	4	4	4	3	6	1	6	3	3	5	3	4	6	3	4	5	3	5	5	4	0	3	4	4	4	3	6	1	6	3	3	5	3	4	6	3	4	5	3	5	5	4	0	3	4	4	4	3	6	1	6	3	3	5	3	4	6	3	163143.88	82896.695	104095.31	76249.25	144323.81	221752.56	0.0	79890.36	202411.03	191471.98	251948.25	259546.66	253508.22	86631.69	251110.1	203474.48	155344.1	267501.66	209731.39	200277.34	384752.66	267875.56	75134.125	60408.266	54459.42	58930.953	65338.734	96257.23	0.0	54774.207	84937.34	87784.25	115572.78	114060.77	107076.71	24415.379	115901.625	92145.5	116280.76	120914.87	98932.66	91135.5	166071.62	117322.22	
P49459|UBE2A_HUMAN	P49459	UBE2A_HUMAN	UBE2A	152	Homo sapiens	1:Experimental evidence at protein level	Ubiquitin-conjugating enzyme E2 A	1.0	0.999	4	35	30	35	0	0	0	0	0	0	0	0	1	0	2	1	1	2	3	7	0	3	6	2	2	5	0	0	0	0	0	0	0	0	1	0	2	1	1	2	3	7	0	3	6	2	2	0	0	0	0	0	0	0	0	0	1	0	2	1	1	2	3	7	0	3	6	2	2	5	0.0	0.0	0.0	0.0	17819.412	0.0	0.0	0.0	114895.34	0.0	25395.285	18635.404	16435.307	104172.7	45661.008	135821.2	0.0	48633.69	100990.59	35714.133	82790.89	28143.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71838.04	0.0	78152.234	0.0	0.0	57487.6	0.0	0.0	0.0	
P49585|PCY1A_HUMAN	P49585	PCY1A_HUMAN	PCYT1A	367	Homo sapiens	1:Experimental evidence at protein level	Choline-phosphate cytidylyltransferase A	0.8638	0.9987	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7532.5957	6692.1904	0.0	7393.1187	4380.8877	7300.8184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
P49588|SYAC_HUMAN	P49588	SYAC_HUMAN	AARS1	968	Homo sapiens	1:Experimental evidence at protein level	Alanine--tRNA ligase, cytoplasmic	1.0	0.999	28	294	294	294	3	0	1	0	3	1	0	20	6	4	15	13	13	22	17	17	32	26	27	37	12	25	3	0	1	0	3	1	0	20	6	4	15	13	13	22	17	17	32	26	27	37	12	25	3	0	1	0	3	1	0	20	6	4	15	13	13	22	17	17	32	26	27	37	12	25	28403.154	35279.24	19343.297	0.0	273940.4	32890.094	0.0	262735.4	135980.5	77318.28	332897.7	495158.8	327093.34	444233.97	665807.4	535544.75	339977.3	758880.75	690005.9	459268.9	218471.83	328752.6	27689.734	30104.861	0.0	0.0	40972.004	32105.072	0.0	53194.2	61099.54	48484.86	39668.24	45043.94	40508.45	60938.94	54214.406	61049.582	61951.902	65032.363	78006.03	63215.56	48285.04	55197.473	
P49589|SYCC_HUMAN	P49589	SYCC_HUMAN	CARS1	748	Homo sapiens	1:Experimental evidence at protein level	Cysteine--tRNA ligase, cytoplasmic	1.0	0.999	28	304	304	304	5	0	5	0	7	1	4	9	4	4	18	23	20	16	17	31	32	25	26	29	14	14	5	0	5	0	7	1	4	9	4	4	18	23	20	16	17	31	32	25	26	29	14	14	5	0	5	0	7	1	4	9	4	4	18	23	20	16	17	31	32	25	26	29	14	14	105461.875	91353.74	111336.85	0.0	343927.34	115140.5	67563.55	615043.44	309370.47	260154.78	513903.38	617929.25	462908.7	487710.03	642390.06	930781.56	460525.94	663897.06	635792.5	697110.3	402246.62	393230.72	85944.16	89214.875	83748.06	0.0	71512.84	68985.62	92762.805	84624.35	101360.24	103916.08	83712.445	75167.734	62259.137	86611.016	86286.164	72120.516	113369.945	76425.76	61854.8	78577.09	97433.35	107118.82	
P49591|SYSC_HUMAN	P49591	SYSC_HUMAN	SARS1	514	Homo sapiens	1:Experimental evidence at protein level	Serine--tRNA ligase, cytoplasmic	1.0	0.999	13	79	79	79	0	0	2	0	2	0	3	6	0	0	5	3	6	5	4	6	0	6	11	3	8	9	0	0	2	0	2	0	3	6	0	0	5	3	6	5	4	6	0	6	11	3	8	9	0	0	2	0	2	0	3	6	0	0	5	3	6	5	4	6	0	6	11	3	8	9	9002.365	11976.936	25795.152	0.0	63782.914	22425.148	27552.941	126501.68	0.0	0.0	77580.1	85412.164	71735.44	110986.445	94679.74	185238.02	0.0	180033.6	239653.28	109092.01	137898.5	141415.97	0.0	0.0	18752.18	0.0	21398.705	16043.2705	0.0	37644.08	0.0	0.0	25885.883	23809.49	20932.873	23688.648	24437.762	28317.36	0.0	31271.137	31609.283	32069.945	36625.766	32627.69	
P49593|PPM1F_HUMAN	P49593	PPM1F_HUMAN	PPM1F	454	Homo sapiens	1:Experimental evidence at protein level	Protein phosphatase 1F	1.0	0.999	15	197	197	197	2	0	0	0	1	0	19	16	1	0	5	5	6	11	5	14	6	15	42	16	10	23	2	0	0	0	1	0	19	16	1	0	5	5	6	11	5	14	6	15	42	16	10	23	2	0	0	0	1	0	19	16	1	0	5	5	6	11	5	14	6	15	42	16	10	23	42931.53	25163.078	0.0	0.0	75560.17	12450.554	488933.03	426946.62	27957.615	24869.053	146671.12	186417.52	108864.98	237876.27	189855.48	229033.17	2340876.0	410958.25	931315.9	651076.8	345854.3	535146.5	53851.082	29591.592	0.0	0.0	27195.361	15978.451	117551.89	111703.695	0.0	0.0	60909.4	46348.367	39933.273	48562.3	35471.758	42096.23	110497.91	93576.47	125672.35	129738.266	117341.695	132448.39	
P49662|CASP4_HUMAN	P49662	CASP4_HUMAN	CASP4	377	Homo sapiens	1:Experimental evidence at protein level	Caspase-4	1.0	0.999	3	3	3	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	42521.855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3462.5476	0.0	0.0	9559.573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
P49720|PSB3_HUMAN	P49720	PSB3_HUMAN	PSMB3	205	Homo sapiens	1:Experimental evidence at protein level	Proteasome subunit beta type-3	1.0	0.999	14	525	525	525	25	17	19	19	22	16	22	13	17	19	29	18	23	21	30	30	28	26	49	28	23	31	25	17	19	19	22	16	22	13	17	19	29	18	23	21	30	30	28	26	49	28	23	31	25	17	19	19	22	16	22	13	17	19	29	18	23	21	30	30	28	26	49	28	23	31	1376784.8	865394.25	1075152.5	681764.0	986742.3	987759.6	379948.34	480976.47	720565.5	821583.9	868831.06	895494.7	826230.7	1373952.8	1391611.8	1312977.8	1136696.0	1478803.2	1511091.1	1533951.5	710730.94	1003121.94	295933.62	185557.94	230201.36	167885.2	214302.83	237403.58	131613.56	133650.75	186519.75	212720.52	187162.64	212470.62	173028.1	299240.4	281750.4	296643.8	222452.9	291942.34	332178.97	301687.28	175425.98	231699.73	
P49721|PSB2_HUMAN	P49721	PSB2_HUMAN	PSMB2	201	Homo sapiens	1:Experimental evidence at protein level	Proteasome subunit beta type-2	1.0	0.999	17	585	585	585	40	29	32	20	23	28	17	23	20	15	21	25	20	28	29	33	19	34	43	34	24	28	40	29	32	20	23	28	17	23	20	15	21	25	20	28	29	33	19	34	43	34	24	28	40	29	32	20	23	28	17	23	20	15	21	25	20	28	29	33	19	34	43	34	24	28	1073712.5	829549.75	884134.8	789083.4	859417.94	997588.3	753285.7	324158.16	633816.5	709460.56	759218.75	768044.44	688926.2	1010201.1	1128162.2	1298185.0	591402.75	1449087.4	1920785.8	1398370.9	882616.25	991662.44	281957.72	246780.9	277281.6	333778.56	239567.38	303028.03	375003.5	127838.64	259082.02	259112.55	223837.6	182874.88	183695.06	256141.92	240712.72	232421.89	215683.28	290874.4	350862.9	284844.2	210094.95	373822.84	
P49746|TSP3_HUMAN	P49746	TSP3_HUMAN	THBS3	956	Homo sapiens	1:Experimental evidence at protein level	Thrombospondin-3	0.9995	0.999	2	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5659.6475	7754.317	0.0	4416.8716	20849.66	14394.159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17537.43	9357.131	0.0	0.0	
